season,week,celebrity_name,judge_percent,judge_rank,eliminated_this_week,rule_type,p_min,p_max,min_ok,max_ok
26,3,Jennie Finch Daigle,0.137,6,1,S3-27_percent,0.0,0.28224999999999995,1,1
26,4,Adam Rippon,0.339,1,0,S3-27_percent,0.0,1.0,1,1
26,4,Josh Norman,0.333,2,0,S3-27_percent,0.0,1.0,1,1
26,4,Tonya Harding,0.327,3,0,S3-27_percent,0.0,1.0,1,1
27,1,DeMarcus Ware,0.09,1,0,S3-27_percent,0.0,0.986,1,1
27,1,Tinashe,0.09,1,0,S3-27_percent,0.0,0.986,1,1
27,1,Alexis Ren,0.086,3,0,S3-27_percent,0.0,0.986,1,1
27,1,Juan Pablo Di Pace,0.086,3,0,S3-27_percent,0.0,0.986,1,1
27,1,Bobby Bones,0.078,5,0,S3-27_percent,0.0,0.986,1,1
27,1,Mary Lou Retton,0.078,5,0,S3-27_percent,0.0,0.986,1,1
27,1,Milo Manheim,0.078,5,0,S3-27_percent,0.0,0.986,1,1
27,1,Nancy McKeon,0.076,8,0,S3-27_percent,0.0,0.986,1,1
27,1,Danelle Umstead,0.071,9,0,S3-27_percent,0.0,0.986,1,1
27,1,Evanna Lynch,0.071,9,0,S3-27_percent,0.0,0.986,1,1
27,1,John Schneider,0.071,9,0,S3-27_percent,0.0,0.986,1,1
27,1,Nikki Glaser,0.069,12,1,S3-27_percent,0.0,0.08476923076923072,1,1
27,1,Joe Amabile,0.055,13,0,S3-27_percent,0.014000000000000005,1.0,1,1
27,2,Juan Pablo Di Pace,0.096,1,0,S3-27_percent,0.0,0.997,1,1
27,2,Milo Manheim,0.096,1,0,S3-27_percent,0.0,0.997,1,1
27,2,Tinashe,0.096,1,0,S3-27_percent,0.0,0.997,1,1
27,2,Alexis Ren,0.091,4,0,S3-27_percent,0.0,0.997,1,1
27,2,Evanna Lynch,0.089,5,0,S3-27_percent,0.0,0.997,1,1
27,2,DeMarcus Ware,0.087,6,0,S3-27_percent,0.0,0.997,1,1
27,2,Mary Lou Retton,0.085,7,0,S3-27_percent,0.0,0.997,1,1
27,2,John Schneider,0.079,8,0,S3-27_percent,0.0,0.997,1,1
27,2,Nancy McKeon,0.076,9,0,S3-27_percent,0.0,0.997,1,1
27,2,Bobby Bones,0.072,10,0,S3-27_percent,0.0,0.997,1,1
27,2,Danelle Umstead,0.068,11,1,S3-27_percent,0.0,0.09866666666666662,1,1
27,2,Joe Amabile,0.065,12,0,S3-27_percent,0.0030000000000000027,1.0,1,1
27,3,Juan Pablo Di Pace,0.111,1,0,S3-27_percent,0.0,0.981,1,1
27,3,Evanna Lynch,0.1,2,0,S3-27_percent,0.0,0.981,1,1
27,3,Milo Manheim,0.1,2,0,S3-27_percent,0.0,0.981,1,1
27,3,Tinashe,0.1,2,0,S3-27_percent,0.0,0.981,1,1
27,3,Alexis Ren,0.096,5,0,S3-27_percent,0.0,0.981,1,1
27,3,DeMarcus Ware,0.096,5,0,S3-27_percent,0.0,0.981,1,1
27,3,Mary Lou Retton,0.089,7,0,S3-27_percent,0.0,0.981,1,1
27,3,Bobby Bones,0.085,8,0,S3-27_percent,0.0,0.981,1,1
27,3,Nancy McKeon,0.081,9,1,S3-27_percent,0.0,0.10090909090909086,1,1
27,3,John Schneider,0.077,10,0,S3-27_percent,0.0040000000000000036,0.985,1,1
27,3,Joe Amabile,0.066,11,0,S3-27_percent,0.015,0.996,1,1
27,4,Milo Manheim,0.125,1,0,S3-27_percent,0.0,0.8669999999999999,1,1
27,4,Mary Lou Retton,0.112,2,0,S3-27_percent,0.0,0.8669999999999999,1,1
27,4,Tinashe,0.112,2,1,S3-27_percent,0.0,0.08799999999999998,1,1
27,4,Alexis Ren,0.108,4,0,S3-27_percent,0.0040000000000000036,0.8709999999999999,1,1
27,4,Evanna Lynch,0.103,5,0,S3-27_percent,0.009000000000000008,0.8759999999999999,1,1
27,4,Juan Pablo Di Pace,0.103,5,0,S3-27_percent,0.009000000000000008,0.8759999999999999,1,1
27,4,DeMarcus Ware,0.095,7,0,S3-27_percent,0.017,0.8839999999999999,1,1
27,4,John Schneider,0.091,8,0,S3-27_percent,0.021000000000000005,0.8879999999999999,1,1
27,4,Bobby Bones,0.086,9,0,S3-27_percent,0.02600000000000001,0.8929999999999999,1,1
27,4,Joe Amabile,0.065,10,0,S3-27_percent,0.047,0.9139999999999999,1,1
27,5,Alexis Ren,0.131,1,0,S3-27_percent,0.0,1.0,1,1
27,5,Juan Pablo Di Pace,0.131,1,0,S3-27_percent,0.0,1.0,1,1
27,5,Milo Manheim,0.122,3,0,S3-27_percent,0.0,1.0,1,1
27,5,DeMarcus Ware,0.117,4,0,S3-27_percent,0.0,1.0,1,1
27,5,Mary Lou Retton,0.113,5,0,S3-27_percent,0.0,1.0,1,1
27,5,Evanna Lynch,0.108,6,0,S3-27_percent,0.0,1.0,1,1
27,5,John Schneider,0.108,6,0,S3-27_percent,0.0,1.0,1,1
27,5,Bobby Bones,0.095,8,0,S3-27_percent,0.0,1.0,1,1
27,5,Joe Amabile,0.077,9,0,S3-27_percent,0.0,1.0,1,1
27,6,Juan Pablo Di Pace,0.131,1,0,S3-27_percent,0.0,0.96,1,1
27,6,Milo Manheim,0.131,1,0,S3-27_percent,0.0,0.96,1,1
27,6,Evanna Lynch,0.127,3,0,S3-27_percent,0.0,0.96,1,1
27,6,Alexis Ren,0.118,4,0,S3-27_percent,0.0,0.96,1,1
27,6,DeMarcus Ware,0.114,5,0,S3-27_percent,0.0,0.96,1,1
27,6,Mary Lou Retton,0.105,6,1,S3-27_percent,0.0,0.11733333333333333,1,1
27,6,Bobby Bones,0.096,7,0,S3-27_percent,0.008999999999999994,0.969,1,1
27,6,Joe Amabile,0.096,7,0,S3-27_percent,0.008999999999999994,0.969,1,1
27,6,John Schneider,0.083,9,0,S3-27_percent,0.021999999999999992,0.982,1,1
27,7,Evanna Lynch,0.136,1,0,S3-27_percent,0.0,0.982,1,1
27,7,Milo Manheim,0.133,2,0,S3-27_percent,0.0,0.982,1,1
27,7,Juan Pablo Di Pace,0.129,3,0,S3-27_percent,0.0,0.982,1,1
27,7,Alexis Ren,0.126,4,0,S3-27_percent,0.0,0.982,1,1
27,7,John Schneider,0.124,5,1,S3-27_percent,0.0,0.1442857142857143,1,1
27,7,Bobby Bones,0.122,6,0,S3-27_percent,0.0020000000000000018,0.984,1,1
27,7,DeMarcus Ware,0.122,6,1,S3-27_percent,0.0,0.146,1,1
27,7,Joe Amabile,0.108,8,0,S3-27_percent,0.016,0.998,1,1
27,8,Juan Pablo Di Pace,0.186,1,1,S3-27_percent,0.0,0.18539999999999998,1,1
27,8,Alexis Ren,0.18,2,0,S3-27_percent,0.006000000000000005,0.9329999999999999,1,1
27,8,Evanna Lynch,0.18,2,0,S3-27_percent,0.006000000000000005,0.9329999999999999,1,1
27,8,Milo Manheim,0.171,4,0,S3-27_percent,0.014999999999999986,0.942,1,1
27,8,Joe Amabile,0.143,5,1,S3-27_percent,0.0,0.21979999999999997,1,1
27,8,Bobby Bones,0.14,6,0,S3-27_percent,0.045999999999999985,0.973,1,1
27,9,Evanna Lynch,0.26,1,0,S3-27_percent,0.0,1.0,1,1
27,9,Milo Manheim,0.26,1,0,S3-27_percent,0.0,1.0,1,1
27,9,Alexis Ren,0.247,3,0,S3-27_percent,0.0,1.0,1,1
27,9,Bobby Bones,0.234,4,0,S3-27_percent,0.0,1.0,1,1
28,1,James Van Der Beek,0.107,1,0,S28+_bottom2,0.0,1.0,1,1
28,1,Hannah Brown,0.102,2,0,S28+_bottom2,0.0,1.0,1,1
28,1,Lauren Alaina,0.096,3,0,S28+_bottom2,0.0,1.0,1,1
28,1,Sailor Brinkley-Cook,0.091,4,0,S28+_bottom2,0.0,1.0,1,1
28,1,Karamo Brown,0.086,5,0,S28+_bottom2,0.0,1.0,1,1
28,1,Mary Wilson,0.086,5,0,S28+_bottom2,0.0,1.0,1,1
28,1,Ally Brooke,0.081,7,0,S28+_bottom2,0.0,1.0,1,1
28,1,Kel Mitchell,0.081,7,0,S28+_bottom2,0.0,1.0,1,1
28,1,Kate Flannery,0.076,9,0,S28+_bottom2,0.0,1.0,1,1
28,1,Ray Lewis,0.076,9,0,S28+_bottom2,0.0,1.0,1,1
28,1,Sean Spicer,0.061,11,0,S28+_bottom2,0.0,1.0,1,1
28,1,Lamar Odom,0.056,12,0,S28+_bottom2,0.0,1.0,1,1
28,2,Hannah Brown,0.11,1,0,S28+_bottom2,1.7412680617430748e-14,0.9618929975037863,1,1
28,2,Kate Flannery,0.096,2,0,S28+_bottom2,0.0,0.9618929975034272,1,1
28,2,Ally Brooke,0.091,3,0,S28+_bottom2,3.603432154063846e-15,0.9618929975034337,1,1
28,2,James Van Der Beek,0.091,3,0,S28+_bottom2,0.0,0.9618929975034235,1,1
28,2,Kel Mitchell,0.091,3,0,S28+_bottom2,0.0,0.9618929975034219,1,1
28,2,Karamo Brown,0.087,6,0,S28+_bottom2,8.016731094909826e-15,0.9618929975034167,1,1
28,2,Lauren Alaina,0.087,6,0,S28+_bottom2,0.0,0.9618929975034035,1,1
28,2,Sailor Brinkley-Cook,0.082,8,0,S28+_bottom2,6.106226635438361e-16,0.9618929975034223,1,1
28,2,Sean Spicer,0.073,9,0,S28+_bottom2,0.0,0.9618929975034147,1,1
28,2,Mary Wilson,0.068,10,1,S28+_bottom2,6.506505792478994e-15,0.19146531462543956,1,1
28,2,Ray Lewis,0.068,10,1,S28+_bottom2,1.771814836978836e-15,0.1914653146295037,1,1
28,2,Lamar Odom,0.055,12,0,S28+_bottom2,0.03710949106359021,1.0,1,1
28,3,Ally Brooke,0.121,1,0,S28+_bottom2,0.0,1.0,1,1
28,3,Kate Flannery,0.121,1,0,S28+_bottom2,0.0,1.0,1,1
28,3,James Van Der Beek,0.116,3,0,S28+_bottom2,0.0,1.0,1,1
28,3,Sailor Brinkley-Cook,0.116,3,0,S28+_bottom2,0.0,1.0,1,1
28,3,Hannah Brown,0.106,5,0,S28+_bottom2,0.0,1.0,1,1
28,3,Kel Mitchell,0.101,6,0,S28+_bottom2,0.0,1.0,1,1
28,3,Lauren Alaina,0.101,6,0,S28+_bottom2,0.0,1.0,1,1
28,3,Karamo Brown,0.081,8,0,S28+_bottom2,0.0,1.0,1,1
28,3,Sean Spicer,0.076,9,0,S28+_bottom2,0.0,1.0,1,1
28,3,Lamar Odom,0.061,10,0,S28+_bottom2,0.0,1.0,1,1
28,4,Ally Brooke,0.113,1,0,S28+_bottom2,0.0,1.0,1,1
28,4,Hannah Brown,0.113,1,0,S28+_bottom2,0.0,1.0,1,1
28,4,Kel Mitchell,0.113,1,0,S28+_bottom2,0.0,1.0,1,1
28,4,Lauren Alaina,0.113,1,0,S28+_bottom2,0.0,1.0,1,1
28,4,Sailor Brinkley-Cook,0.11,5,0,S28+_bottom2,0.0,1.0,1,1
28,4,James Van Der Beek,0.099,6,0,S28+_bottom2,3.0531133177191805e-16,1.0,1,1
28,4,Karamo Brown,0.099,6,0,S28+_bottom2,0.0,0.9999999999999951,1,1
28,4,Kate Flannery,0.092,8,0,S28+_bottom2,0.0,1.0,1,1
28,4,Sean Spicer,0.074,9,0,S28+_bottom2,2.220446049250313e-16,1.0,1,1
28,4,Lamar Odom,0.071,10,1,S28+_bottom2,0.0,0.33610779929158324,1,1
28,5,Ally Brooke,0.126,1,0,S28+_bottom2,0.0,1.0,1,1
28,5,James Van Der Beek,0.121,2,0,S28+_bottom2,0.0,1.0,1,1
28,5,Kel Mitchell,0.121,2,0,S28+_bottom2,0.0,1.0,1,1
28,5,Hannah Brown,0.116,4,0,S28+_bottom2,0.0,1.0,1,1
28,5,Kate Flannery,0.112,5,0,S28+_bottom2,0.0,1.0,1,1
28,5,Sailor Brinkley-Cook,0.112,5,0,S28+_bottom2,0.0,1.0,1,1
28,5,Lauren Alaina,0.107,7,0,S28+_bottom2,0.0,1.0,1,1
28,5,Karamo Brown,0.098,8,0,S28+_bottom2,0.0,1.0,1,1
28,5,Sean Spicer,0.088,9,0,S28+_bottom2,0.0,1.0,1,1
28,6,James Van Der Beek,0.118,1,0,S28+_bottom2,,,0,0
28,6,Kate Flannery,0.118,1,0,S28+_bottom2,,,0,0
28,6,Sailor Brinkley-Cook,0.118,1,1,S28+_bottom2,,,0,0
28,6,Kel Mitchell,0.114,4,0,S28+_bottom2,,,0,0
28,6,Lauren Alaina,0.114,4,0,S28+_bottom2,,,0,0
28,6,Ally Brooke,0.11,6,0,S28+_bottom2,,,0,0
28,6,Karamo Brown,0.11,6,0,S28+_bottom2,,,0,0
28,6,Hannah Brown,0.105,8,0,S28+_bottom2,,,0,0
28,6,Sean Spicer,0.092,9,0,S28+_bottom2,,,0,0
28,7,Ally Brooke,0.134,1,0,S28+_bottom2,0.0,0.9059403351370418,1,1
28,7,James Van Der Beek,0.134,1,0,S28+_bottom2,2.8088970794605636e-15,0.9059403351370457,1,1
28,7,Lauren Alaina,0.134,1,0,S28+_bottom2,0.0,0.9059403351370823,1,1
28,7,Hannah Brown,0.129,4,0,S28+_bottom2,2.7755575615628914e-17,0.9059403351370515,1,1
28,7,Kel Mitchell,0.126,5,0,S28+_bottom2,0.0,0.9059403351370803,1,1
28,7,Karamo Brown,0.121,6,1,S28+_bottom2,0.0,0.18654283693061363,1,1
28,7,Kate Flannery,0.119,7,0,S28+_bottom2,0.028937778094742843,0.9350358516485194,1,1
28,7,Sean Spicer,0.104,8,0,S28+_bottom2,0.0602130509817959,0.9706106668472323,1,1
28,8,James Van Der Beek,0.166,1,0,S28+_bottom2,0.0,0.885817797585231,1,1
28,8,Hannah Brown,0.161,2,0,S28+_bottom2,0.0,0.8858177975851824,1,1
28,8,Ally Brooke,0.155,3,0,S28+_bottom2,8.326672684688674e-17,0.8858177975876956,1,1
28,8,Kel Mitchell,0.155,4,0,S28+_bottom2,0.0,0.8858177975851592,1,1
28,8,Kate Flannery,0.135,5,1,S28+_bottom2,1.6653345369377348e-16,0.18733869165544242,1,1
28,8,Lauren Alaina,0.124,6,0,S28+_bottom2,0.041204374054707824,0.9195281068516772,1,1
28,8,Sean Spicer,0.104,7,0,S28+_bottom2,0.0720938508642679,0.9653426411265839,1,1
28,9,Ally Brooke,0.192,1,0,S28+_bottom2,0.0,0.9999999999999992,1,1
28,9,Kel Mitchell,0.177,2,0,S28+_bottom2,8.326672684688674e-17,1.0,1,1
28,9,James Van Der Beek,0.173,3,0,S28+_bottom2,0.0,1.0,1,1
28,9,Hannah Brown,0.17,4,0,S28+_bottom2,5.551115123125783e-17,1.0,1,1
28,9,Lauren Alaina,0.168,5,0,S28+_bottom2,0.0,1.0,1,1
28,9,Sean Spicer,0.12,6,1,S28+_bottom2,0.0,0.40041280007563657,1,1
28,10,Ally Brooke,0.215,1,0,S28+_bottom2,3.0531133177191805e-16,1.0,1,1
28,10,Kel Mitchell,0.207,2,0,S28+_bottom2,8.326672684688674e-17,0.9999999999999966,1,1
28,10,Hannah Brown,0.196,3,0,S28+_bottom2,1.3877787807814457e-16,1.0,1,1
28,10,Lauren Alaina,0.196,3,0,S28+_bottom2,0.0,1.0,1,1
28,10,James Van Der Beek,0.185,5,1,S28+_bottom2,0.0,0.8901388253498107,1,1
28,11,Ally Brooke,0.256,1,0,S28+_bottom2,0.0,1.0,1,1
28,11,Kel Mitchell,0.252,2,0,S28+_bottom2,0.0,1.0,1,1
28,11,Hannah Brown,0.248,3,0,S28+_bottom2,0.0,1.0,1,1
28,11,Lauren Alaina,0.244,4,0,S28+_bottom2,0.0,1.0,1,1
29,1,Justina Machado,0.081,1,0,S28+_bottom2,0.0,1.0,1,1
29,1,Skai Jackson,0.081,1,0,S28+_bottom2,0.0,1.0,1,1
29,1,Kaitlyn Bristowe,0.077,3,0,S28+_bottom2,0.0,1.0,1,1
29,1,Nev Schulman,0.077,3,0,S28+_bottom2,0.0,1.0,1,1
29,1,Monica Aldama,0.073,5,0,S28+_bottom2,0.0,1.0,1,1
29,1,AJ McLean,0.069,6,0,S28+_bottom2,0.0,1.0,1,1
29,1,Anne Heche,0.069,6,0,S28+_bottom2,0.0,1.0,1,1
29,1,Jeannie Mai,0.069,6,0,S28+_bottom2,0.0,1.0,1,1
29,1,Jesse Metcalfe,0.069,6,0,S28+_bottom2,0.0,1.0,1,1
29,1,Johnny Weir,0.069,6,0,S28+_bottom2,0.0,1.0,1,1
29,1,Veron Davis,0.065,11,0,S28+_bottom2,0.0,1.0,1,1
29,1,Nelly,0.062,12,0,S28+_bottom2,0.0,1.0,1,1
29,1,Chrishell Stause,0.05,13,0,S28+_bottom2,0.0,1.0,1,1
29,1,Charles Oakley,0.046,14,0,S28+_bottom2,0.0,1.0,1,1
29,1,Carole Baskin,0.042,15,0,S28+_bottom2,0.0,1.0,1,1
29,2,Kaitlyn Bristowe,0.081,1,0,S28+_bottom2,2.3592239273284576e-16,0.9999999999999974,1,1
29,2,Justina Machado,0.077,2,0,S28+_bottom2,0.0,0.9999999999999987,1,1
29,2,Nev Schulman,0.077,2,0,S28+_bottom2,0.0,0.9999999999999961,1,1
29,2,Jesse Metcalfe,0.073,4,0,S28+_bottom2,5.273559366969494e-16,0.9999999999999943,1,1
29,2,AJ McLean,0.07,5,0,S28+_bottom2,8.326672684688674e-17,0.9999999999999977,1,1
29,2,Anne Heche,0.066,6,0,S28+_bottom2,0.0,0.9999999999999988,1,1
29,2,Chrishell Stause,0.066,6,0,S28+_bottom2,6.661338147750939e-16,1.0,1,1
29,2,Jeannie Mai,0.066,6,0,S28+_bottom2,0.0,1.0,1,1
29,2,Johnny Weir,0.066,6,0,S28+_bottom2,2.498001805406602e-16,1.0,1,1
29,2,Nelly,0.066,6,0,S28+_bottom2,0.0,1.0,1,1
29,2,Veron Davis,0.066,6,0,S28+_bottom2,0.0,0.999999999999989,1,1
29,2,Carole Baskin,0.059,12,0,S28+_bottom2,2.0816681711721685e-16,1.0,1,1
29,2,Monica Aldama,0.059,12,0,S28+_bottom2,1.8041124150158794e-16,0.9999999999999937,1,1
29,2,Charles Oakley,0.055,14,1,S28+_bottom2,0.0,0.3094129417327586,1,1
29,2,Skai Jackson,0.055,14,0,S28+_bottom2,0.0,1.0,1,1
29,3,Johnny Weir,0.085,1,0,S28+_bottom2,1.8041124150158794e-16,1.0,1,1
29,3,Nev Schulman,0.085,1,0,S28+_bottom2,0.0,1.0,1,1
29,3,Kaitlyn Bristowe,0.082,3,0,S28+_bottom2,0.0,0.9999999999999956,1,1
29,3,Chrishell Stause,0.078,4,0,S28+_bottom2,4.0245584642661925e-16,1.0,1,1
29,3,Jeannie Mai,0.078,4,0,S28+_bottom2,5.412337245047638e-16,0.9999999999999974,1,1
29,3,Veron Davis,0.078,4,0,S28+_bottom2,1.942890293094024e-16,1.0,1,1
29,3,AJ McLean,0.075,7,0,S28+_bottom2,0.0,1.0,1,1
29,3,Monica Aldama,0.075,7,0,S28+_bottom2,0.0,0.9999999999999931,1,1
29,3,Jesse Metcalfe,0.071,9,0,S28+_bottom2,0.0,0.9999999999999972,1,1
29,3,Justina Machado,0.068,10,0,S28+_bottom2,4.163336342344337e-17,0.9999999999999978,1,1
29,3,Nelly,0.064,11,0,S28+_bottom2,4.163336342344337e-17,0.9999999999999999,1,1
29,3,Skai Jackson,0.064,11,0,S28+_bottom2,2.3592239273284576e-16,1.0,1,1
29,3,Anne Heche,0.053,13,0,S28+_bottom2,4.163336342344337e-16,0.9999999999999891,1,1
29,3,Carole Baskin,0.043,14,1,S28+_bottom2,5.551115123125783e-17,0.259474080569863,1,1
29,4,Skai Jackson,0.093,1,0,S28+_bottom2,2.0816681711721685e-16,0.9999999999999992,1,1
29,4,Kaitlyn Bristowe,0.083,2,0,S28+_bottom2,0.0,0.9999999999999959,1,1
29,4,AJ McLean,0.08,3,0,S28+_bottom2,4.579669976578771e-16,0.9999999999999941,1,1
29,4,Johnny Weir,0.08,3,0,S28+_bottom2,0.0,0.9999999999999917,1,1
29,4,Justina Machado,0.08,3,0,S28+_bottom2,1.3877787807814457e-16,0.9999999999999979,1,1
29,4,Monica Aldama,0.08,3,0,S28+_bottom2,1.6653345369377348e-16,0.9999999999999878,1,1
29,4,Nev Schulman,0.08,3,0,S28+_bottom2,1.8041124150158794e-16,1.0,1,1
29,4,Chrishell Stause,0.073,8,0,S28+_bottom2,0.0,1.0,1,1
29,4,Veron Davis,0.073,8,0,S28+_bottom2,0.0,0.9999999999999948,1,1
29,4,Anne Heche,0.07,10,1,S28+_bottom2,3.3306690738754696e-16,0.18710220071635594,1,1
29,4,Jeannie Mai,0.07,10,0,S28+_bottom2,1.724532551733724e-11,1.0,1,1
29,4,Jesse Metcalfe,0.07,10,0,S28+_bottom2,3.591491237163299e-11,1.0,1,1
29,4,Nelly,0.07,10,0,S28+_bottom2,1.5940403686712032e-10,1.0,1,1
29,5,Johnny Weir,0.101,1,0,S28+_bottom2,4.3021142204224816e-16,0.9999999999999976,1,1
29,5,Kaitlyn Bristowe,0.094,2,0,S28+_bottom2,6.938893903907228e-17,0.9999999999999946,1,1
29,5,Monica Aldama,0.091,3,0,S28+_bottom2,0.0,1.0,1,1
29,5,Nev Schulman,0.091,3,0,S28+_bottom2,0.0,1.0,1,1
29,5,AJ McLean,0.084,5,0,S28+_bottom2,0.0,0.9999999999999911,1,1
29,5,Jeannie Mai,0.084,5,0,S28+_bottom2,4.3021142204224816e-16,1.0,1,1
29,5,Justina Machado,0.084,5,0,S28+_bottom2,1.3877787807814457e-16,1.0,1,1
29,5,Nelly,0.084,5,0,S28+_bottom2,0.0,0.9999999999999891,1,1
29,5,Skai Jackson,0.084,5,0,S28+_bottom2,1.249000902703301e-16,1.0,1,1
29,5,Veron Davis,0.073,10,0,S28+_bottom2,0.0,0.9999999999999967,1,1
29,5,Chrishell Stause,0.066,11,0,S28+_bottom2,9.76478935706532e-11,1.0,1,1
29,5,Jesse Metcalfe,0.066,11,1,S28+_bottom2,0.0,0.33868596432566717,1,1
29,6,AJ McLean,0.101,1,0,S28+_bottom2,0.0,0.9797267446333242,1,1
29,6,Justina Machado,0.101,1,0,S28+_bottom2,2.298867906457583e-15,0.9797267446267984,1,1
29,6,Kaitlyn Bristowe,0.101,1,0,S28+_bottom2,6.411384508663038e-15,0.979726744626794,1,1
29,6,Monica Aldama,0.101,1,0,S28+_bottom2,7.671830149972725e-15,0.979726744626801,1,1
29,6,Nev Schulman,0.097,5,0,S28+_bottom2,1.8631889926199266e-16,0.9797267446267962,1,1
29,6,Jeannie Mai,0.093,6,0,S28+_bottom2,0.0,0.9797267446268046,1,1
29,6,Chrishell Stause,0.09,7,0,S28+_bottom2,2.7755575615628914e-17,0.9797267446267951,1,1
29,6,Nelly,0.09,7,0,S28+_bottom2,0.0,0.9797267446268029,1,1
29,6,Johnny Weir,0.082,9,0,S28+_bottom2,1.6653345369377348e-16,0.9797267446349255,1,1
29,6,Veron Davis,0.078,10,1,S28+_bottom2,0.0,0.22583591259774344,1,1
29,6,Skai Jackson,0.067,11,0,S28+_bottom2,0.020107312168189624,0.999999999999999,1,1
29,7,Nev Schulman,0.115,1,0,S28+_bottom2,0.0,0.9774007438561098,1,1
29,7,Johnny Weir,0.104,2,0,S28+_bottom2,0.0,0.9774007438561134,1,1
29,7,Nelly,0.104,2,0,S28+_bottom2,1.1102230246251565e-16,0.9774007438561164,1,1
29,7,Skai Jackson,0.104,2,0,S28+_bottom2,6.938893903907228e-17,0.9774007438561196,1,1
29,7,AJ McLean,0.1,5,0,S28+_bottom2,0.0,0.9774007438561195,1,1
29,7,Chrishell Stause,0.1,5,0,S28+_bottom2,0.0,0.9774007438561377,1,1
29,7,Justina Machado,0.1,5,0,S28+_bottom2,1.3877787807814457e-16,0.9774007438561142,1,1
29,7,Jeannie Mai,0.096,8,1,S28+_bottom2,0.0,0.3009707110092027,1,1
29,7,Kaitlyn Bristowe,0.092,9,0,S28+_bottom2,0.022375829684103513,1.0,1,1
29,7,Monica Aldama,0.085,10,1,S28+_bottom2,1.8041124150158794e-16,0.6008099588636691,1,1
29,8,Johnny Weir,0.135,1,0,S28+_bottom2,4.884720624035004e-15,0.8128021815440127,1,1
29,8,Nev Schulman,0.135,1,0,S28+_bottom2,0.0,0.8128021814687686,1,1
29,8,Justina Machado,0.131,3,0,S28+_bottom2,0.0,0.8128021814687735,1,1
29,8,Kaitlyn Bristowe,0.126,4,0,S28+_bottom2,0.0,0.8128021814687738,1,1
29,8,AJ McLean,0.122,5,0,S28+_bottom2,0.0,0.8128021814757905,1,1
29,8,Chrishell Stause,0.122,5,1,S28+_bottom2,3.469446951953614e-16,0.1303384807390567,1,1
29,8,Skai Jackson,0.122,7,0,S28+_bottom2,0.06021305097657819,0.8717525667759591,1,1
29,8,Nelly,0.108,8,0,S28+_bottom2,0.09736546531229084,0.935035851648493,1,1
29,9,Johnny Weir,0.155,1,0,S28+_bottom2,0.0,0.9653426411341615,1,1
29,9,Kaitlyn Bristowe,0.155,1,0,S28+_bottom2,0.0,0.965342641126946,1,1
29,9,Nev Schulman,0.15,3,0,S28+_bottom2,2.7755575615628914e-17,0.9653426411269517,1,1
29,9,Skai Jackson,0.15,3,0,S28+_bottom2,4.718447854656915e-16,0.9653426411366282,1,1
29,9,Justina Machado,0.135,5,0,S28+_bottom2,2.498001805406602e-16,0.9653426411269483,1,1
29,9,AJ McLean,0.13,6,1,S28+_bottom2,1.249000902703301e-16,0.2960972986736954,1,1
29,9,Nelly,0.124,7,0,S28+_bottom2,0.051982701288100716,0.9999999999999999,1,1
29,10,Kaitlyn Bristowe,0.172,1,0,S28+_bottom2,0.0,0.8901387876225326,1,1
29,10,Nev Schulman,0.172,1,0,S28+_bottom2,0.0,0.8901387876225405,1,1
29,10,Justina Machado,0.167,3,0,S28+_bottom2,0.0,0.8901387876231611,1,1
29,10,Johnny Weir,0.164,4,1,S28+_bottom2,1.947653513389737e-15,0.1776903917993537,1,1
29,10,Skai Jackson,0.164,4,1,S28+_bottom2,0.0,0.17769039164929712,1,1
29,10,Nelly,0.161,6,0,S28+_bottom2,0.09539600804227112,1.0,1,1
29,11,Justina Machado,0.253,1,0,S28+_bottom2,0.0,1.0,1,1
29,11,Kaitlyn Bristowe,0.253,1,0,S28+_bottom2,0.0,1.0,1,1
29,11,Nev Schulman,0.253,1,0,S28+_bottom2,0.0,1.0,1,1
29,11,Nelly,0.241,4,0,S28+_bottom2,0.0,1.0,1,1
30,1,JoJo Siwa,0.079,1,0,S28+_bottom2,0.0,1.0,1,1
30,1,Amanda Kloots,0.077,2,0,S28+_bottom2,0.0,1.0,1,1
30,1,Suni Lee,0.077,2,0,S28+_bottom2,0.0,1.0,1,1
30,1,Melanie C,0.074,4,0,S28+_bottom2,0.0,1.0,1,1
30,1,Kenya Moore,0.071,5,0,S28+_bottom2,0.0,1.0,1,1
30,1,Melora Hardin,0.071,5,0,S28+_bottom2,0.0,1.0,1,1
30,1,Christine Chiu,0.068,7,0,S28+_bottom2,0.0,1.0,1,1
30,1,Olivia Jade,0.068,7,0,S28+_bottom2,0.0,1.0,1,1
30,1,Brian Austin Green,0.066,9,0,S28+_bottom2,0.0,1.0,1,1
30,1,Cody Rigsby,0.066,9,0,S28+_bottom2,0.0,1.0,1,1
30,1,Matt James,0.066,9,0,S28+_bottom2,0.0,1.0,1,1
30,1,"Mike ""The Miz"" Mizanin",0.066,9,0,S28+_bottom2,0.0,1.0,1,1
30,1,Jimmie Allen,0.06,13,0,S28+_bottom2,0.0,1.0,1,1
30,1,Iman Shumpert,0.057,14,0,S28+_bottom2,0.0,1.0,1,1
30,1,Martin Kove,0.036,15,0,S28+_bottom2,0.0,1.0,1,1
30,2,Amanda Kloots,0.083,1,0,S28+_bottom2,1.6653345369377348e-16,1.0,1,1
