season,week,celebrity_name,judge_percent,judge_rank,fan_vote_percent,fan_vote_rank,total_percent,total_rank
34,5,Andy Richter,0.077,10,0.129,1,0.206,11
34,6,Jordan Chiles,0.115,1,0.1,3,0.215,4
34,6,Whitney Leavitt,0.115,1,0.093,9,0.208,10
34,6,Danielle Fishel,0.106,3,0.099,7,0.205,10
34,6,Elaine Hendrix,0.106,3,0.1,4,0.206,7
34,6,Robert Irwin,0.106,3,0.1,6,0.206,9
34,6,Alix Earle,0.103,6,0.1,5,0.203,11
34,6,Dylan Efron,0.094,7,0.108,2,0.202,9
34,6,Jen Affleck,0.094,7,0.086,10,0.18,17
34,6,Scott Hoying,0.082,9,0.094,8,0.176,17
34,6,Andy Richter,0.079,10,0.12,1,0.199,11
34,7,Alix Earle,0.13,1,0.113,6,0.243,7
34,7,Whitney Leavitt,0.127,2,0.1,8,0.227,10
34,7,Robert Irwin,0.123,3,0.113,5,0.236,8
34,7,Dylan Efron,0.114,4,0.129,2,0.243,6
34,7,Jordan Chiles,0.114,4,0.113,3,0.227,7
34,7,Danielle Fishel,0.105,6,0.104,7,0.209,13
34,7,Jen Affleck,0.102,7,0.084,9,0.186,16
34,7,Elaine Hendrix,0.096,8,0.113,4,0.209,12
34,7,Andy Richter,0.087,9,0.13,1,0.217,10
34,8,Whitney Leavitt,0.131,1,0.1,8,0.231,9
34,8,Jordan Chiles,0.129,2,0.127,5,0.256,7
34,8,Alix Earle,0.128,3,0.127,4,0.255,7
34,8,Dylan Efron,0.126,4,0.157,1,0.283,5
34,8,Robert Irwin,0.126,4,0.127,3,0.253,7
34,8,Elaine Hendrix,0.124,6,0.127,6,0.251,12
34,8,Danielle Fishel,0.123,7,0.104,7,0.227,14
34,8,Andy Richter,0.113,8,0.13,2,0.243,10
34,9,Dylan Efron,0.156,1,0.2,1,0.356,2
34,9,Robert Irwin,0.156,1,0.144,3,0.3,4
34,9,Whitney Leavitt,0.156,1,0.092,7,0.248,8
34,9,Alix Earle,0.148,4,0.144,2,0.292,6
34,9,Jordan Chiles,0.144,5,0.144,4,0.288,9
34,9,Elaine Hendrix,0.133,6,0.144,5,0.277,11
34,9,Andy Richter,0.107,7,0.13,6,0.237,13
34,10,Robert Irwin,0.172,1,0.167,2,0.339,3
34,10,Alix Earle,0.169,2,0.167,3,0.336,5
34,10,Whitney Leavitt,0.169,2,0.066,6,0.235,8
34,10,Elaine Hendrix,0.166,4,0.167,5,0.333,9
34,10,Jordan Chiles,0.166,4,0.167,4,0.333,8
34,10,Dylan Efron,0.16,6,0.265,1,0.425,7
34,11,Alix Earle,0.203,1,0.184,4,0.387,5
34,11,Jordan Chiles,0.201,2,0.184,5,0.385,7
34,11,Robert Irwin,0.201,2,0.184,2,0.385,4
34,11,Dylan Efron,0.199,4,0.264,1,0.463,5
34,11,Elaine Hendrix,0.196,5,0.184,3,0.38,8
